question_id,question,my_forecast_%,community_median_%,gap_points,resolved,resolve_time,category,url
42232,"Will Ali Khamenei cease to be supreme leader of Iran before April 1, 2026?",,,,open,,,https://www.metaculus.com/questions/42232/
42231,Will any political party or coalition acquire a supermajority in the 2026 Hungarian parliamentary elections?,,,,open,,,https://www.metaculus.com/questions/42231/
42230,Will the UK increase the qualifying period for settlement to 10 years before May 2026?,,,,open,,,https://www.metaculus.com/questions/42230/
42222,"Will Donald Trump say ""crypto"" or ""bitcoin"" in his State of the Union address on February 24, 2026?",,,,open,,,https://www.metaculus.com/questions/42222/
42221,"Will Donald Trump say ""AI"" or ""artificial intelligence"" in his State of the Union address on February 24, 2026?",,,,open,,,https://www.metaculus.com/questions/42221/
42211,Will HAL's market close price on 2026-02-28 be higher than its market close price on 2026-02-22?,,,,open,,,https://www.metaculus.com/questions/42211/
42210,Will F's market close price on 2026-02-26 be higher than its market close price on 2026-02-20?,,,,open,,,https://www.metaculus.com/questions/42210/
42209,Will Q's market close price on 2026-02-26 be higher than its market close price on 2026-02-20?,,,,open,,,https://www.metaculus.com/questions/42209/
42206,Will LMT's market close price on 2026-02-26 be higher than its market close price on 2026-02-20?,,,,open,,,https://www.metaculus.com/questions/42206/
42205,Will DELL's market close price on 2026-02-27 be higher than its market close price on 2026-02-20?,,,,open,,,https://www.metaculus.com/questions/42205/
42204,Will PCAR's market close price on 2026-02-27 be higher than its market close price on 2026-02-19?,,,,open,,,https://www.metaculus.com/questions/42204/
42201,Will MCHP's market close price on 2026-02-25 be higher than its market close price on 2026-02-19?,,,,open,,,https://www.metaculus.com/questions/42201/
42199,"Will the community prediction be higher than 52.00% on 2026-02-27 for the Metaculus question ""Will an AI-created song ch",,,,open,,,https://www.metaculus.com/questions/42199/
42198,"Will the community prediction be higher than 12.00% on 2026-02-26 for the Metaculus question ""Will China attack or block",,,,open,,,https://www.metaculus.com/questions/42198/
42195,Will CCL's market close price on 2026-02-25 be higher than its market close price on 2026-02-18?,,,,open,,,https://www.metaculus.com/questions/42195/
42194,"Will the community prediction be higher than 20.00% on 2026-02-28 for the Metaculus question ""Will the North Atlantic se",,,,open,,,https://www.metaculus.com/questions/42194/
42193,"Will the community prediction be higher than 60.00% on 2026-02-25 for the Metaculus question ""Will Keir Starmer cease to",,,,open,,,https://www.metaculus.com/questions/42193/
42190,"Will the community prediction be higher than 80.00% on 2026-02-27 for the Metaculus question ""Will NASA's Artemis II com",,,,open,,,https://www.metaculus.com/questions/42190/
42185,"Will the community prediction be higher than 65.00% on 2026-02-28 for the Metaculus question ""Will an AI model reach a 3",,,,open,,,https://www.metaculus.com/questions/42185/
42183,Will ROP's market close price on 2026-02-24 be higher than its market close price on 2026-02-18?,,,,open,,,https://www.metaculus.com/questions/42183/
42182,"Will the community prediction be higher than 41.00% on 2026-02-27 for the Metaculus question ""Will OpenAI file for an IP",,,,open,,,https://www.metaculus.com/questions/42182/
42179,"Will the community prediction be higher than 65.00% on 2026-02-28 for the Metaculus question ""Will GTA VI be released du",,,,open,,,https://www.metaculus.com/questions/42179/
42176,"Will the community prediction be higher than 25.00% on 2026-02-28 for the Metaculus question ""Will any coding tool intro",,,,open,,,https://www.metaculus.com/questions/42176/
42175,"Will the community prediction be higher than 40.00% on 2026-02-26 for the Metaculus question ""Will SpaceX successfully r",,,,open,,,https://www.metaculus.com/questions/42175/
42173,"Will the community prediction be higher than 12.00% on 2026-02-26 for the Metaculus question ""Will Nvidia's stock price ",,,,open,,,https://www.metaculus.com/questions/42173/
42172,"Will the community prediction be higher than 50.00% on 2026-02-28 for the Metaculus question ""Will the United States att",,,,open,,,https://www.metaculus.com/questions/42172/
42170,"Will the community prediction be higher than 13.00% on 2026-02-25 for the Metaculus question ""Will the winner of the 202",,,,open,,,https://www.metaculus.com/questions/42170/
42168,Will SO's market close price on 2026-02-28 be higher than its market close price on 2026-02-17?,,,,open,,,https://www.metaculus.com/questions/42168/
42166,"Will the community prediction be higher than 6.00% on 2026-02-28 for the Metaculus question ""Will the United States gain",,,,open,,,https://www.metaculus.com/questions/42166/
42164,"Will the community prediction be higher than 23.00% on 2026-02-28 for the Metaculus question ""Will the composition of th",,,,open,,,https://www.metaculus.com/questions/42164/
42161,Will COIN's market close price on 2026-02-27 be higher than its market close price on 2026-02-17?,,,,open,,,https://www.metaculus.com/questions/42161/
42160,Will CI's market close price on 2026-02-28 be higher than its market close price on 2026-02-17?,,,,open,,,https://www.metaculus.com/questions/42160/
42158,Will ARES's market close price on 2026-02-24 be higher than its market close price on 2026-02-17?,,,,open,,,https://www.metaculus.com/questions/42158/
42157,Will HOOD's market close price on 2026-02-27 be higher than its market close price on 2026-02-17?,,,,open,,,https://www.metaculus.com/questions/42157/
42155,Will MCO's market close price on 2026-02-28 be higher than its market close price on 2026-02-17?,,,,open,,,https://www.metaculus.com/questions/42155/
42152,"Will a triumphal arch be constructed and unveiled by the US government in Washington, D.C. before July 5, 2028?",,,,open,,,https://www.metaculus.com/questions/42152/
42151,Will Trump ban U.S. states from using mail-in ballots for the 2026 Midterm Elections?,,,,open,,,https://www.metaculus.com/questions/42151/
42148,"Will Ali Khamenei cease to be supreme leader of Iran before April 1, 2026?",,,,open,,,https://www.metaculus.com/questions/42148/
42139,Will Keiko Fujimori advance to the runoff in the 2026 Peruvian presidential election?,,,,open,,,https://www.metaculus.com/questions/42139/
42135,Will the UK increase the qualifying period for settlement to 10 years before May 2026?,,,,open,,,https://www.metaculus.com/questions/42135/
42120,"Will Frontier Group Holdings, Inc. file for bankruptcy protection before May 1, 2026?",,,,open,,,https://www.metaculus.com/questions/42120/
42119,"Will any state actor use chemical weapons in Ukraine before May 1, 2026?",,,,open,,,https://www.metaculus.com/questions/42119/
42118,"Will the official result of the Lamag by-election (Sabah), scheduled for January 24, 2026, be overturned before May 1, 2",,,,open,,,https://www.metaculus.com/questions/42118/
42117,Will AfD win the most seats in the Baden-Württemberg Landtag election?,,,,open,,,https://www.metaculus.com/questions/42117/
42116,Will CDU win the most seats in the Baden-Württemberg Landtag election?,,,,open,,,https://www.metaculus.com/questions/42116/
42115,Will the nationwide #1 party’s vote share in the Netherlands municipal elections be at least 15.0% ?,,,,open,,,https://www.metaculus.com/questions/42115/
42113,"Will Ethiopia have acceded to the World Trade Organization (WTO) (i.e., become a WTO member) by May 1, 2026?",,,,open,,,https://www.metaculus.com/questions/42113/
42112,"Will the official result of the Tobago House of Assembly election held on January 12, 2026 be overturned before May 1, 2",,,,open,,,https://www.metaculus.com/questions/42112/
42111,"Will Palestinian local elections be held on April 25, 2026?",,,,open,,,https://www.metaculus.com/questions/42111/
42108,"Will a National Rally–labeled list win the mayoralty of at least one of Marseille, Lyon, or Toulouse in France’s 2026 mu",,,,open,,,https://www.metaculus.com/questions/42108/
42106,Will Alliance 90/The Greens (Bündnis 90/Die Grünen) win the most seats in the Baden-Württemberg Landtag election?,,,,open,,,https://www.metaculus.com/questions/42106/
42103,Will the Supreme Court rule that federal Election Day law preempts state mail-in ballot grace periods (Watson v. RNC)?,,,,open,,,https://www.metaculus.com/questions/42103/
42095,Will any Individual Neutral Athlete (Russian and Belarusian athletes) win any medals at the 2026 Winter Olympics?,,,,open,,,https://www.metaculus.com/questions/42095/
42088,Will the U.S. Supreme Court further cut back campaign finance limitations in National Republican Senatorial Committee v.,,,,open,,,https://www.metaculus.com/questions/42088/
42085,Will any Individual Neutral Athlete (Russian and Belarusian athletes) win any medals at the 2026 Winter Olympics?,,,,open,,,https://www.metaculus.com/questions/42085/
42078,"Will Iran's Internet not be ""heavily filtered/whitelisted"" for most users before May 2026?",,,,open,,,https://www.metaculus.com/questions/42078/
42071,Will California experience a 6.5+ magnitude earthquake before 2030?,,,,open,,,https://www.metaculus.com/questions/42071/
42053,"Will the CDC-reported cumulative number of confirmed U.S. measles cases in 2026, as of April 24, 2026, be at least 2,000",,,,open,,,https://www.metaculus.com/questions/42053/
42052,Will the average daily price of kerosene jet fuel in the US Gulf Coast be greater than $2.50 per gallon in March 2026?,,,,open,,,https://www.metaculus.com/questions/42052/
42048,"Will the ECDC weekly SARS-CoV-2 test positivity series show four consecutive week-over-week increases for the EU/EEA, be",,,,open,,,https://www.metaculus.com/questions/42048/
42046,Will the European Commission’s AI Office publish a revised draft (a new version) of the general-purpose AI (GPAI) code o,,,,open,,,https://www.metaculus.com/questions/42046/
42045,"Will WHO publish an update indicating at least one additional country or territory has been certified malaria-free, befo",,,,open,,,https://www.metaculus.com/questions/42045/
42044,Will Ofcom publish at least one enforcement decision under the UK Online Safety Act that includes a monetary penalty amo,,,,open,,,https://www.metaculus.com/questions/42044/
42041,Will the average daily price of kerosene jet fuel in the US Gulf Coast be greater than $2.50 per gallon in February 2026,,,,open,,,https://www.metaculus.com/questions/42041/
42034,Bude mít startup AISLE alespoň 3 zákazníky z Fortune 500 do 30. 6. 2027?,,,,open,,,https://www.metaculus.com/questions/42034/
42033,Bude mít ElevenLabs do 30.6. 2027 valuaci alespoň 30 miliard USD?,,,,open,,,https://www.metaculus.com/questions/42033/
42032,Oznámí do 30.6. 2027 Rohlík explicitní úmysl provést IPO?,,,,open,,,https://www.metaculus.com/questions/42032/
42031,Oznámí do 30. 6. 2027 Revolut překročení hranice 100 milionů uživatelů?,,,,open,,,https://www.metaculus.com/questions/42031/
42030,Will the North Atlantic sea surface temperature reach a daily record high before May 2026?,,,,open,,,https://www.metaculus.com/questions/42030/
42020,Will Marjorie Taylor Greene seek a statewide elected office in Georgia before 2029?,,,,open,,,https://www.metaculus.com/questions/42020/
42014,"Will the community prediction be higher than 82.00% on 2026-02-14 for the Metaculus question ""Will the Community beat Na",,,,open,,,https://www.metaculus.com/questions/42014/
42013,Will TRMB's market close price on 2026-02-14 be higher than its market close price on 2026-02-07?,,,,open,,,https://www.metaculus.com/questions/42013/
42012,"Will the community prediction be higher than 25.00% on 2026-02-15 for the Metaculus question ""Before May 1, 2026, will t",,,,open,,,https://www.metaculus.com/questions/42012/
42011,Will NVDA's market close price on 2026-02-14 be higher than its market close price on 2026-02-06?,,,,open,,,https://www.metaculus.com/questions/42011/
42010,"Will the community prediction be higher than 10.00% on 2026-02-14 for the Metaculus question ""Will the United States gai",,,,open,,,https://www.metaculus.com/questions/42010/
42008,Will HAL's market close price on 2026-02-13 be higher than its market close price on 2026-02-05?,,,,open,,,https://www.metaculus.com/questions/42008/
42004,"Will the community prediction be higher than 8.00% on 2026-02-14 for the Metaculus question ""Will  an attempt be made to",,,,open,,,https://www.metaculus.com/questions/42004/
42002,"Will the community prediction be higher than 47.00% on 2026-02-15 for the Metaculus question ""Will the DOJ officially re",,,,open,,,https://www.metaculus.com/questions/42002/
41999,"Will the community prediction be higher than 27.00% on 2026-02-14 for the Metaculus question ""Will the United States exp",,,,open,,,https://www.metaculus.com/questions/41999/
41998,"Will the community prediction be higher than 30.00% on 2026-02-11 for the Metaculus question ""Will Benjamin Netanyahu ce",,,,open,,,https://www.metaculus.com/questions/41998/
41997,Will PCG's market close price on 2026-02-13 be higher than its market close price on 2026-02-04?,,,,open,,,https://www.metaculus.com/questions/41997/
41996,Will RCL's market close price on 2026-02-14 be higher than its market close price on 2026-02-04?,,,,open,,,https://www.metaculus.com/questions/41996/
41994,"Will the community prediction be higher than 15.00% on 2026-02-12 for the Metaculus question ""Will Nvidia's stock price ",,,,open,,,https://www.metaculus.com/questions/41994/
41993,"Will the community prediction be higher than 31.00% on 2026-02-15 for the Metaculus question ""Will there be a ceasefire ",,,,open,,,https://www.metaculus.com/questions/41993/
41991,Will BA's market close price on 2026-02-13 be higher than its market close price on 2026-02-03?,,,,open,,,https://www.metaculus.com/questions/41991/
41988,Will CSX's market close price on 2026-02-10 be higher than its market close price on 2026-02-03?,,,,open,,,https://www.metaculus.com/questions/41988/
41987,"Will the community prediction be higher than 46.00% on 2026-02-12 for the Metaculus question ""Will an AI-created song ch",,,,open,,,https://www.metaculus.com/questions/41987/
41986,"Will the community prediction be higher than 26.00% on 2026-02-11 for the Metaculus question ""Will the composition of th",,,,open,,,https://www.metaculus.com/questions/41986/
41985,Will VRSN's market close price on 2026-02-11 be higher than its market close price on 2026-02-03?,,,,open,,,https://www.metaculus.com/questions/41985/
41984,"Will the community prediction be higher than 40.00% on 2026-02-14 for the Metaculus question ""Will there be a bilateral ",,,,open,,,https://www.metaculus.com/questions/41984/
41983,Will NOW's market close price on 2026-02-12 be higher than its market close price on 2026-02-03?,,,,open,,,https://www.metaculus.com/questions/41983/
41980,"Will the community prediction be higher than 60.00% on 2026-02-11 for the Metaculus question ""Will the United States att",,,,open,,,https://www.metaculus.com/questions/41980/
41975,Will WDAY's market close price on 2026-02-15 be higher than its market close price on 2026-02-02?,,,,open,,,https://www.metaculus.com/questions/41975/
41969,Will ALGN's market close price on 2026-02-15 be higher than its market close price on 2026-02-02?,,,,open,,,https://www.metaculus.com/questions/41969/
41966,Will AAPL's market close price on 2026-02-15 be higher than its market close price on 2026-02-02?,,,,open,,,https://www.metaculus.com/questions/41966/
41963,"Will the community prediction be higher than 34.00% on 2026-02-15 for the Metaculus question ""Will Keir Starmer cease to",,,,open,,,https://www.metaculus.com/questions/41963/
41960,Will BAC's market close price on 2026-02-15 be higher than its market close price on 2026-02-02?,,,,open,,,https://www.metaculus.com/questions/41960/
41958,Will SMCI's market close price on 2026-02-14 be higher than its market close price on 2026-02-02?,,,,open,,,https://www.metaculus.com/questions/41958/
41956,Will UHS's market close price on 2026-02-14 be higher than its market close price on 2026-02-02?,,,,open,,,https://www.metaculus.com/questions/41956/
41955,"Will the community prediction be higher than 26.00% on 2026-02-15 for the Metaculus question ""Will the EU require mandat",,,,open,,,https://www.metaculus.com/questions/41955/
41921,"By the start of the 2028–2029 school year, will a majority of the 20 largest US public school districts be actively usin",,,,open,,,https://www.metaculus.com/questions/41921/
41908,"Will the WHO Director-General declare a PHEIC for H5N1 before May 1, 2026?",,,,open,,,https://www.metaculus.com/questions/41908/
41906,Will the Trump administration initiate another process to significantly reduce federal funding to New York City before M,,,,open,,,https://www.metaculus.com/questions/41906/
41904,Will the Tisza Party win more parliamentary seats than Fidesz–KDNP in Hungary’s 2026 parliamentary election?,,,,open,,,https://www.metaculus.com/questions/41904/
41903,"Will Russia and Ukraine sign a ceasefire agreement before May 1, 2026?",,,,open,,,https://www.metaculus.com/questions/41903/
41901,"Will the U.S. impose new secondary sanctions related to Russian oil exports before May 1, 2026?",,,,open,,,https://www.metaculus.com/questions/41901/
41900,"Will OpenAI release a model named 'GPT-6' for general public availability before May 1, 2026?",,,,open,,,https://www.metaculus.com/questions/41900/
41898,"Will SpaceX conduct 2 or more orbital Starship launch attempts before May 1, 2026?",,,,open,,,https://www.metaculus.com/questions/41898/
41897,"Will the Zaporizhzhia Nuclear Power Plant experience another complete loss of external power before May 1, 2026?",,,,open,,,https://www.metaculus.com/questions/41897/
41892,Will the Liberal Democratic Party win a majority in the 2026 Japanese general election?,,,,open,,,https://www.metaculus.com/questions/41892/
41890,Will credible evidence emerge before 2027 that Meta can access the content of WhatsApp messages despite end-to-end encry,,,,open,,,https://www.metaculus.com/questions/41890/
41883,Will widespread non-citizen voting occur in the 2026 U.S. midterm elections?,,,,open,,,https://www.metaculus.com/questions/41883/
41869,"Will Iran's Internet not be ""heavily filtered/whitelisted"" for most users before May 2026?",,,,open,,,https://www.metaculus.com/questions/41869/
41861,Will Wagner Moura win the Academy Award for Best Actor at the 2026 Academy Awards?,,,,open,,,https://www.metaculus.com/questions/41861/
41858,"Will the United States, Russia or China detonate a nuclear device before April 1, 2026?",,,,open,,,https://www.metaculus.com/questions/41858/
41857,Will Israel pass the Penal Bill (Death Penalty for Terrorists amendment) into law before April 2026?,,,,open,,,https://www.metaculus.com/questions/41857/
41856,"Will the US House of Representatives censure, expel or reprimand any of its members before April 1, 2026?",,,,open,,,https://www.metaculus.com/questions/41856/
41855,"Will Tesla discontinue the Cybertruck before April 1, 2026?",,,,open,,,https://www.metaculus.com/questions/41855/
41853,"Will Arizona Senator Mark Kelly, who urged troops to defy ""illegal"" orders, be recalled to active duty in the US militar",,,,open,,,https://www.metaculus.com/questions/41853/
41851,"Will a nuclear weapon be detonated in or above a European Union state before the following dates? (March 15, 2026)",,,,open,,,https://www.metaculus.com/questions/41851/
41849,"Will OpenAI file an initial registration statement (S-1) with the SEC to launch an IPO, before March 15, 2026?",,,,open,,,https://www.metaculus.com/questions/41849/
41848,"Before March 1, 2026, will Meta settle the lawsuit brought by state attorneys general alleging the platform(s) were desi",,,,open,,,https://www.metaculus.com/questions/41848/
41846,"Will there be a successful coup in Africa or Latin America before March 1, 2026?",,,,open,,,https://www.metaculus.com/questions/41846/
41844,Will 95% or more of Nigerians have a bank account before 2025?,,,,open,,,https://www.metaculus.com/questions/41844/
41839,"Will the New START nuclear arms control agreement be renewed until at least February 5, 2027, before February 5, 2026?",,,,open,,,https://www.metaculus.com/questions/41839/
41837,"Will any AI model achieve a score of 94% or higher on the GPQA Diamond Benchmark Leaderboard before February 1, 2026?",,,,open,,,https://www.metaculus.com/questions/41837/
41835,"Will the US government enter a shutdown before February 1, 2026?",,,,open,,,https://www.metaculus.com/questions/41835/
41806,"Will the SWE-bench Bash Only benchmark have a new high score before March 14, 2026?",,,,open,,,https://www.metaculus.com/questions/41806/
41805,"Will Jonathan Ross be indicted or charged in the death of Renee Good before July 1, 2026?",,,,open,,,https://www.metaculus.com/questions/41805/
41804,Will Sudan's Emergency Response Rooms win the Nobel Peace Prize in 2026?,,,,open,,,https://www.metaculus.com/questions/41804/
41758,"Will North Korea conduct a nuclear test before May 1, 2026?",,,,open,,,https://www.metaculus.com/questions/41758/
41757,"Will the FDA grant approval to Zilebesiran for the treatment of hypertension before May 1, 2026?",,,,open,,,https://www.metaculus.com/questions/41757/
41756,"Before May 1, 2026, will the United States publicly accuse China of supplying lethal military aid to Russia?",,,,open,,,https://www.metaculus.com/questions/41756/
41755,"Will the Bank of Japan raise its policy interest rate again before May 1, 2026?",,,,open,,,https://www.metaculus.com/questions/41755/
41754,"Will Vladimir Putin cease to be the President of the Russian Federation before May 1, 2026?",,,,open,,,https://www.metaculus.com/questions/41754/
41748,"Will there be any avian influenza human cases in China reported by the WHO before April 1, 2026?",,,,open,,,https://www.metaculus.com/questions/41748/
41699,Will U.S. consumer sentiment in March 2026 be higher than in February 2026?,,,,open,,,https://www.metaculus.com/questions/41699/
41693,Will the Liberal Democratic Party win a majority in the 2026 Japanese general election?,,,,open,,,https://www.metaculus.com/questions/41693/
41691,Will Laura Fernández Delgado win the Costa Rican presidential election?,,,,open,,,https://www.metaculus.com/questions/41691/
41690,Will the United States attack Iran before April 2026?,,,,open,,,https://www.metaculus.com/questions/41690/
41686,"Will the 2026 U.S. midterm elections be considered ""free and fair""?",,,,open,,,https://www.metaculus.com/questions/41686/
41685,Will Donald Trump be a primary voting factor in the 2026 U.S. Midterms?,,,,open,,,https://www.metaculus.com/questions/41685/
41678,Will Mary Peltola win the 2026 US Senate election in Alaska?,,,,open,,,https://www.metaculus.com/questions/41678/
41677,Will the WHO announce a H5N1 pandemic before 2030?,,,,open,,,https://www.metaculus.com/questions/41677/
41672,Will the Community beat Nathan Young in the Metaculus Cup Spring 2026?,,,,open,,,https://www.metaculus.com/questions/41672/
41661,Will FFIV's market close price on 2026-01-31 be higher than its market close price on 2026-01-24?,,,,open,,,https://www.metaculus.com/questions/41661/
41660,"Will the community prediction be higher than 34.00% on 2026-01-31 for the Metaculus question ""Will there be a bilateral ",,,,open,,,https://www.metaculus.com/questions/41660/
41658,"Will the community prediction be higher than 12.00% on 2026-01-30 for the Metaculus question ""Will Lisa Cook cease to be",,,,open,,,https://www.metaculus.com/questions/41658/
41656,"Will the community prediction be higher than 12.50% on 2026-01-30 for the Metaculus question ""Will  an attempt be made t",,,,open,,,https://www.metaculus.com/questions/41656/
41654,Will EXE's market close price on 2026-01-30 be higher than its market close price on 2026-01-22?,,,,open,,,https://www.metaculus.com/questions/41654/
41651,"Will the community prediction be higher than 80.00% on 2026-01-30 for the Metaculus question ""Will NASA's Artemis II com",,,,open,,,https://www.metaculus.com/questions/41651/
41650,Will L's market close price on 2026-01-28 be higher than its market close price on 2026-01-21?,,,,open,,,https://www.metaculus.com/questions/41650/
41648,"Will the community prediction be higher than 9.00% on 2026-01-29 for the Metaculus question ""Will Donald Trump cease to ",,,,open,,,https://www.metaculus.com/questions/41648/
41647,"Will the community prediction be higher than 45.00% on 2026-01-31 for the Metaculus question ""Will an AI model reach a 3",,,,open,,,https://www.metaculus.com/questions/41647/
41646,Will IR's market close price on 2026-01-29 be higher than its market close price on 2026-01-20?,,,,open,,,https://www.metaculus.com/questions/41646/
41644,"Will the community prediction be higher than 65.00% on 2026-01-29 for the Metaculus question ""Will Ali Khamenei cease to",,,,open,,,https://www.metaculus.com/questions/41644/
41640,Will INVH's market close price on 2026-01-30 be higher than its market close price on 2026-01-20?,,,,open,,,https://www.metaculus.com/questions/41640/
41639,Will OKE's market close price on 2026-01-30 be higher than its market close price on 2026-01-20?,,,,open,,,https://www.metaculus.com/questions/41639/
41636,"Will the community prediction be higher than 14.00% on 2026-01-31 for the Metaculus question ""Will China attack or block",,,,open,,,https://www.metaculus.com/questions/41636/
41634,Will PEG's market close price on 2026-01-27 be higher than its market close price on 2026-01-20?,,,,open,,,https://www.metaculus.com/questions/41634/
41633,Will ARE's market close price on 2026-01-27 be higher than its market close price on 2026-01-20?,,,,open,,,https://www.metaculus.com/questions/41633/
41632,"Will the community prediction be higher than 35.00% on 2026-01-28 for the Metaculus question ""Will Benjamin Netanyahu ce",,,,open,,,https://www.metaculus.com/questions/41632/
41630,Will BKNG's market close price on 2026-01-31 be higher than its market close price on 2026-01-20?,,,,open,,,https://www.metaculus.com/questions/41630/
41629,"Will the community prediction be higher than 31.00% on 2026-01-30 for the Metaculus question ""Will there be a ceasefire ",,,,open,,,https://www.metaculus.com/questions/41629/
41626,Will CMS's market close price on 2026-01-31 be higher than its market close price on 2026-01-19?,,,,open,,,https://www.metaculus.com/questions/41626/
41624,"Will the community prediction be higher than 36.00% on 2026-01-30 for the Metaculus question ""Will OpenAI file for an IP",,,,open,,,https://www.metaculus.com/questions/41624/
41621,Will PANW's market close price on 2026-01-31 be higher than its market close price on 2026-01-19?,,,,open,,,https://www.metaculus.com/questions/41621/
41617,Will FISV's market close price on 2026-01-30 be higher than its market close price on 2026-01-19?,,,,open,,,https://www.metaculus.com/questions/41617/
41616,"Will the community prediction be higher than 24.00% on 2026-01-26 for the Metaculus question ""Will the EU require mandat",,,,open,,,https://www.metaculus.com/questions/41616/
41612,"Will the community prediction be higher than 27.00% on 2026-01-31 for the Metaculus question ""Will the United States int",,,,open,,,https://www.metaculus.com/questions/41612/
41610,Will EQIX's market close price on 2026-01-31 be higher than its market close price on 2026-01-19?,,,,open,,,https://www.metaculus.com/questions/41610/
41609,Will CEG's market close price on 2026-01-30 be higher than its market close price on 2026-01-19?,,,,open,,,https://www.metaculus.com/questions/41609/
41608,"Will the community prediction be higher than 7.00% on 2026-01-31 for the Metaculus question ""Will the United States gain",,,,open,,,https://www.metaculus.com/questions/41608/
41605,Will ELV's market close price on 2026-01-31 be higher than its market close price on 2026-01-19?,,,,open,,,https://www.metaculus.com/questions/41605/
41604,"Will the community prediction be higher than 20.00% on 2026-01-30 for the Metaculus question ""Will the winner of the 202",,,,open,,,https://www.metaculus.com/questions/41604/
41595,Will the North Atlantic sea surface temperature reach a daily record high before May 2026?,,,,open,,,https://www.metaculus.com/questions/41595/
41594,Will the United States attack Iran before April 2026?,,,,open,,,https://www.metaculus.com/questions/41594/
41577,Will Jerome Powell cease to be a governor of the Federal Reserve Board before his term ends?,,,,open,,,https://www.metaculus.com/questions/41577/
41568,"Will the United States gain less than 100,000 new nonfarm jobs between December 2025 and February 2026?",,,,open,,,https://www.metaculus.com/questions/41568/
41567,"Will attacks on Israel cause 5+ casualties or a nationwide shelter order before March 1, 2026?",,,,open,,,https://www.metaculus.com/questions/41567/
41563,Will the Insurrection Act or a state of martial law be declared in relation to the 2026 U.S. midterms?,,,,open,,,https://www.metaculus.com/questions/41563/
41562,Will Alexandria Ocasio-Cortez primary Chuck Schumer for the U.S. Senate in New York in the 2028 election cycle?,,,,open,,,https://www.metaculus.com/questions/41562/
41561,Will the United States launch another strike against Islamic State in Nigeria before Christmas 2026?,,,,open,,,https://www.metaculus.com/questions/41561/
41555,Will Laura Fernández Delgado win the Costa Rican presidential election?,,,,open,,,https://www.metaculus.com/questions/41555/
41543,Will Iceland pass a referendum to resume EU membership negotiations before 2028?,,,,open,,,https://www.metaculus.com/questions/41543/
41527,Will the United States attack Colombia before 2027?,,,,open,,,https://www.metaculus.com/questions/41527/
41526,Will the Euro appreciate against the Dollar during 2026?,,,,open,,,https://www.metaculus.com/questions/41526/
41521,"Will the UN General Assembly adopt a resolution condemning the US operation in Venezuela before February 1, 2026?",,,,open,,,https://www.metaculus.com/questions/41521/
41520,Will there be at least one podium sweep at the 2026 Winter Olympic Games?,,,,open,,,https://www.metaculus.com/questions/41520/
41518,"Will Venezuela announce a presidential election before April 1, 2026?",,,,open,,,https://www.metaculus.com/questions/41518/
41516,"Will attacks on Israel cause 5+ casualties or a nationwide shelter order before March 1, 2026?",,,,open,,,https://www.metaculus.com/questions/41516/
41514,"Before May 1, 2026, will the United States offer to purchase Greenland from Denmark?",,,,open,,,https://www.metaculus.com/questions/41514/
41512,"Will the U.S. Congress still be operating under a continuing resolution (CR) on March 15, 2026?",,,,open,,,https://www.metaculus.com/questions/41512/
41508,Will the Community beat Nathan Young in the Metaculus Cup Spring 2026?,,,,open,,,https://www.metaculus.com/questions/41508/
41502,Will the United States gain formal sovereignty over any part of Greenland during 2026?,,,,open,,,https://www.metaculus.com/questions/41502/
41501,Will Japan receive more foreign visitors from China than from any other country during January 2026?,,,,open,,,https://www.metaculus.com/questions/41501/
41500,"Will OpenAI's ChatGPT Atlas browser be released for Windows before March 14, 2026?",,,,open,,,https://www.metaculus.com/questions/41500/
41499,"Will the UN General Assembly adopt a resolution condemning the US operation in Venezuela before February 1, 2026?",,,,open,,,https://www.metaculus.com/questions/41499/
41497,Will Sam Hammond win his bet with John Luttig that US GDP growth will average above 5% from 2028 to 2033?,,,,open,,,https://www.metaculus.com/questions/41497/
41490,Will Vivek Ramaswamy win the 2026 Ohio gubernatorial election?,,,,open,,,https://www.metaculus.com/questions/41490/
41489,"Will Venezuela announce a presidential election before April 1, 2026?",,,,open,,,https://www.metaculus.com/questions/41489/
41485,Will the United States intervene militarily in Venezuela again before May 2026?,,,,open,,,https://www.metaculus.com/questions/41485/
41481,Will Joe Biden's autopen orders be declared 'null and void' before the 2026 midterms?,,,,open,,,https://www.metaculus.com/questions/41481/
41480,Will the U.S. Supreme Court's decision in Louisiana v. Callais hold that race-conscious districting is unconstitutional?,,,,open,,,https://www.metaculus.com/questions/41480/
41478,"Will the price of Gold rise to $5,000 per troy ounce before 2027?",,,,open,,,https://www.metaculus.com/questions/41478/
41462,Will Ali Khamenei cease to be Supreme Leader of Iran before 2027?,,,,open,,,https://www.metaculus.com/questions/41462/
41438,Will BMY's market close price on 2026-01-16 be higher than its market close price on 2026-01-09?,,,,open,,,https://www.metaculus.com/questions/41438/
41436,Will CTAS's market close price on 2026-01-16 be higher than its market close price on 2026-01-09?,,,,open,,,https://www.metaculus.com/questions/41436/
41435,"Will the community prediction be higher than 30.00% on 2026-01-17 for the Metaculus question ""Will over 2/3 of EU member",,,,open,,,https://www.metaculus.com/questions/41435/
41434,Will WY's market close price on 2026-01-16 be higher than its market close price on 2026-01-09?,,,,open,,,https://www.metaculus.com/questions/41434/
